Player Id,Player College GSIS,Name,Unnamed: 7,Team,#,POS,S,Conf,OFF,OFF%,Run,Pass,RBLK,PBLK,OFF GRD,PASS GRD,REC GRD,RUSH GRD,PBLK GRD,RBLK GRD,KEY,PEN,DEF,DEF%,RUND,PRSH,COV,DEF GRD,RUND GRD,PRSH GRD,COV.1,BP,TKL,AST,MT,STOP,ST,KRET,KCOV,PRET,PCOV,FGBLK,FGXP,ST GRD,KOFF GRD,PUNT GRD,FGXP.1
156221,386318,Amari Jackson,boston-college-eagles,BOSTON COL,D24,CB,2024,ACC,,,,,,,,,,,,,36,0-0,314.0,0.0005,133.0,5.0,176.0,68.5,71.7,67.1,66.5,1.0,18.0,4.0,6.0,6.0,,,,,,,,,,,
156221,386318,Amari Jackson,boston-college-eagles,BOSTON COL,D24,CB,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,22.0,0.0,0.0,4.0,0.0,17.0,0.0,56.7,,,
175337,423285,Anthony Ferrucci,boston-college-eagles,BOSTON COL,33,HB,2024,ACC,1.0,0.0,0.0,0.0,1.0,0.0,60.0,,,,,60.0,0,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
190196,431398,Ashton McShane,boston-college-eagles,BOSTON COL,D35,CB,2024,ACC,,,,,,,,,,,,,43,1-0,417.0,0.0006,178.0,3.0,236.0,63.3,64.4,57.5,62.5,0.0,20.0,6.0,4.0,4.0,,,,,,,,,,,
190196,431398,Ashton McShane,boston-college-eagles,BOSTON COL,D35,CB,2024,ACC,,,,,,,,,,,,,3,0-0,,,,,,,,,,,0.0,0.0,0.0,,41.0,0.0,0.0,12.0,0.0,26.0,0.0,81.4,,,
190183,447448,Brady Clough,boston-college-eagles,BOSTON COL,84,TE,2024,ACC,5.0,0.0,0.0,0.0,5.0,0.0,44.6,,,,,44.7,2,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
190183,447448,Brady Clough,boston-college-eagles,BOSTON COL,84,TE,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,58.0,,,
148759,376155,Brody Kidwell,boston-college-eagles,BOSTON COL,D37,S,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,,,
190203,398276,Bryant Worrell,boston-college-eagles,BOSTON COL,S46,LS,2024,ACC,2.0,0.0,0.0,0.0,1.0,1.0,60.0,,,,63.8,60.0,1,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
190203,398276,Bryant Worrell,boston-college-eagles,BOSTON COL,S46,LS,2024,ACC,,,,,,,,,,,,,18,0-0,,,,,,,,,,,2.0,2.0,1.0,,103.0,0.0,0.0,0.0,47.0,0.0,49.0,56.4,,,
143838,362293,Bryce Steele,boston-college-eagles,BOSTON COL,D02,LB,2024,ACC,,,,,,,,,,,,,8,0-0,56.0,0.0001,25.0,7.0,24.0,68.5,68.3,53.7,68.3,0.0,6.0,1.0,0.0,3.0,,,,,,,,,,,
143838,362293,Bryce Steele,boston-college-eagles,BOSTON COL,D02,LB,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,1.0,0.0,0.0,,26.0,0.0,14.0,0.0,11.0,1.0,0.0,65.0,,,
102650,328035,Bryquice Brown,boston-college-eagles,BOSTON COL,D19,CB,2024,ACC,,,,,,,,,,,,,27,1-0,196.0,0.0003,64.0,1.0,131.0,61.6,62.3,60.0,61.3,0.0,17.0,2.0,3.0,4.0,,,,,,,,,,,
102650,328035,Bryquice Brown,boston-college-eagles,BOSTON COL,D19,CB,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,19.0,0.0,0.0,3.0,0.0,15.0,0.0,61.4,,,
143828,362246,Bugg Jones,boston-college-eagles,BOSTON COL,D25,S,2024,ACC,,,,,,,,,,,,,0,0-0,5.0,0.0,3.0,0.0,2.0,63.8,60.9,,60.6,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,
143828,362246,Bugg Jones,boston-college-eagles,BOSTON COL,D25,S,2024,ACC,,,,,,,,,,,,,7,0-0,,,,,,,,,,,2.0,2.0,1.0,,83.0,42.0,34.0,6.0,0.0,1.0,0.0,62.2,,,
123541,348705,Cam Horsley,boston-college-eagles,BOSTON COL,D96,DI,2024,ACC,,,,,,,,,,,,,134,1-0,465.0,0.0007,207.0,254.0,4.0,80.1,85.1,68.2,59.8,6.0,35.0,7.0,3.0,31.0,,,,,,,,,,,
123541,348705,Cam Horsley,boston-college-eagles,BOSTON COL,D96,DI,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,52.0,0.0,0.0,3.0,0.0,46.0,0.0,56.8,,,
129752,371853,Cameron Martinez,boston-college-eagles,BOSTON COL,D29,CB,2024,ACC,,,,,,,,,,,,,39,2-1,270.0,0.0004,109.0,7.0,154.0,54.9,81.9,66.2,46.8,0.0,21.0,5.0,4.0,6.0,,,,,,,,,,,
129752,371853,Cameron Martinez,boston-college-eagles,BOSTON COL,D29,CB,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,25.0,11.0,3.0,11.0,0.0,0.0,0.0,49.0,57.9,66.3,
174003,425430,Carter Davis,boston-college-eagles,BOSTON COL,D28,S,2024,ACC,,,,,,,,,,,,,53,2-0,620.0,0.0009,247.0,6.0,367.0,71.1,45.9,57.1,83.2,0.0,45.0,7.0,12.0,11.0,,,,,,,,,,,
174003,425430,Carter Davis,boston-college-eagles,BOSTON COL,D28,S,2024,ACC,,,,,,,,,,,,,12,1-0,,,,,,,,,,,5.0,1.0,1.0,,116.0,3.0,56.0,8.0,5.0,42.0,0.0,74.6,,,
190184,431388,Charlie Comella,boston-college-eagles,BOSTON COL,D32,CB,2024,ACC,,,,,,,,,,,,,0,0-0,7.0,0.0,5.0,0.0,2.0,63.3,60.3,,62.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
190184,431388,Charlie Comella,boston-college-eagles,BOSTON COL,D32,CB,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,15.0,0.0,1.0,14.0,0.0,0.0,0.0,64.3,,,
143815,385015,Cole Batson,boston-college-eagles,BOSTON COL,D23,S,2024,ACC,,,,,,,,,,,,,1,0-0,12.0,0.0,7.0,1.0,4.0,69.8,61.2,65.4,64.8,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,,
143815,385015,Cole Batson,boston-college-eagles,BOSTON COL,D23,S,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,58.0,31.0,8.0,17.0,0.0,2.0,0.0,64.8,,,
190186,447840,Cooper Crook,boston-college-eagles,BOSTON COL,S48,LS,2024,ACC,,,,,,,,,,,,,5,0-0,,,,,,,,,,,0.0,0.0,0.0,,8.0,0.0,0.0,0.0,5.0,0.0,3.0,27.8,,,
190190,431391,Danny Edgehille,boston-college-eagles,BOSTON COL,86,TE,2024,ACC,19.0,0.0,0.0,1.0,18.0,0.0,47.8,,59.9,,,46.0,5,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
175341,431395,Datrell Jones,boston-college-eagles,BOSTON COL,26,HB,2024,ACC,13.0,0.0,10.0,2.0,1.0,0.0,75.6,,59.1,73.3,,60.0,5,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
162660,391872,Daveon Crouch,boston-college-eagles,BOSTON COL,D01,LB,2024,ACC,,,,,,,,,,,,,140,2-0,692.0,0.001,261.0,61.0,370.0,68.5,69.6,66.2,64.1,0.0,59.0,23.0,14.0,33.0,,,,,,,,,,,
162660,391872,Daveon Crouch,boston-college-eagles,BOSTON COL,D01,LB,2024,ACC,,,,,,,,,,,,,3,0-0,,,,,,,,,,,1.0,0.0,0.0,,81.0,0.0,5.0,6.0,15.0,50.0,0.0,66.5,,,
97422,325507,Dino Tomlin,boston-college-eagles,BOSTON COL,13,WR,2024,ACC,160.0,0.0002,0.0,80.0,80.0,0.0,51.8,,51.1,,,58.2,4,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
97422,325507,Dino Tomlin,boston-college-eagles,BOSTON COL,13,WR,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,63.0,38.0,0.0,18.0,6.0,0.0,0.0,60.3,,,
143824,362237,Donovan Ezeiruaku,boston-college-eagles,BOSTON COL,D06,ED,2024,ACC,,,,,,,,,,,,,194,2-0,766.0,0.0011,302.0,429.0,35.0,90.0,83.6,90.4,54.9,0.0,42.0,16.0,5.0,42.0,,,,,,,,,,,
143824,362237,Donovan Ezeiruaku,boston-college-eagles,BOSTON COL,D06,ED,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,113.0,0.0,0.0,6.0,50.0,50.0,0.0,60.6,,,
143829,362249,Drew Kendall,boston-college-eagles,BOSTON COL,66,C,2024,ACC,777.0,0.0011,0.0,0.0,412.0,365.0,79.4,,,,81.5,75.9,126,1-1,,,,,,,,,,,,,,,,,,,,,,,,,
123530,362193,Dwayne Allick,boston-college-eagles,BOSTON COL,53,G,2024,ACC,411.0,0.0006,0.0,0.0,223.0,188.0,56.4,,,,34.7,59.6,94,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
123530,362193,Dwayne Allick,boston-college-eagles,BOSTON COL,53,G,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
156222,399530,Edwin Kolenge,boston-college-eagles,BOSTON COL,D17,ED,2024,ACC,,,,,,,,,,,,,13,0-0,71.0,0.0001,35.0,33.0,3.0,65.3,61.1,65.4,60.9,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,
156222,399530,Edwin Kolenge,boston-college-eagles,BOSTON COL,D17,ED,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,26.0,0.0,0.0,22.0,0.0,3.0,0.0,66.4,,,
175334,431390,Eryx Daugherty,boston-college-eagles,BOSTON COL,56,G,2024,ACC,96.0,0.0001,0.0,0.0,39.0,57.0,58.8,,,,76.1,53.5,18,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
175334,431390,Eryx Daugherty,boston-college-eagles,BOSTON COL,56,G,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,7.0,0.0,0.0,0.0,0.0,0.0,6.0,61.9,,,
144941,371993,George Rooks,boston-college-eagles,BOSTON COL,D91,DI,2024,ACC,,,,,,,,,,,,,84,0-0,445.0,0.0007,176.0,267.0,2.0,52.5,52.4,53.3,58.6,1.0,10.0,11.0,1.0,5.0,,,,,,,,,,,
144941,371993,George Rooks,boston-college-eagles,BOSTON COL,D91,DI,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,27.0,0.0,0.0,2.0,0.0,21.0,0.0,59.4,,,
162674,424642,Gilbert Tongrongou,boston-college-eagles,BOSTON COL,D99,ED,2024,ACC,,,,,,,,,,,,,4,0-0,10.0,0.0,6.0,4.0,0.0,78.6,73.8,64.9,,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,
162674,424642,Gilbert Tongrongou,boston-college-eagles,BOSTON COL,D99,ED,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,9.0,0.0,0.0,8.0,0.0,1.0,0.0,63.4,,,
145214,361993,Grayson James,boston-college-eagles,BOSTON COL,14,QB,2024,ACC,396.0,0.0006,18.0,207.0,171.0,0.0,68.9,64.8,,68.9,,60.2,106,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
145214,361993,Grayson James,boston-college-eagles,BOSTON COL,14,QB,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
148773,372589,Holt Fletcher,boston-college-eagles,BOSTON COL,D97,DI,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,3.0,0.0,0.0,2.0,0.0,0.0,1.0,60.9,,,
158611,406208,Hunter Clark,boston-college-eagles,BOSTON COL,36,HB,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,18.0,18.0,0.0,0.0,0.0,0.0,0.0,58.3,,,
162662,398987,Isaiah Farris,boston-college-eagles,BOSTON COL,D16,CB,2024,ACC,,,,,,,,,,,,,3,1-0,63.0,0.0001,34.0,0.0,29.0,62.9,68.7,,60.4,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,
162662,398987,Isaiah Farris,boston-college-eagles,BOSTON COL,D16,CB,2024,ACC,,,,,,,,,,,,,4,0-0,,,,,,,,,,,0.0,0.0,0.0,,32.0,0.0,0.0,26.0,0.0,5.0,0.0,61.5,,73.7,
162680,446906,Ismael Zamor,boston-college-eagles,BOSTON COL,82,WR,2024,ACC,29.0,0.0,0.0,11.0,18.0,0.0,57.6,,52.7,,,75.8,1,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
162680,446906,Ismael Zamor,boston-college-eagles,BOSTON COL,82,WR,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,56.3,,,
174918,433933,Ivan Zivenko,boston-college-eagles,BOSTON COL,S35,P,2024,ACC,,,,,,,,,,,,,27,0-0,,,,,,,,,,,0.0,0.0,0.0,,29.0,0.0,0.0,0.0,27.0,0.0,0.0,62.2,,54.5,
98524,349064,Jack Conley,boston-college-eagles,BOSTON COL,67,G,2024,ACC,596.0,0.0009,0.0,4.0,324.0,268.0,59.3,,54.4,,57.1,57.9,126,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
98524,349064,Jack Conley,boston-college-eagles,BOSTON COL,67,G,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,52.0,0.0,0.0,0.0,0.0,0.0,48.0,65.3,,,
162663,398366,Jack Funke,boston-college-eagles,BOSTON COL,72,G,2024,ACC,31.0,0.0,0.0,0.0,24.0,7.0,80.6,,,,82.5,78.3,11,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
162663,398366,Jack Funke,boston-college-eagles,BOSTON COL,72,G,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,58.0,0.0,0.0,0.0,0.0,0.0,54.0,64.7,,,
162665,431394,Jackson Gugni,boston-college-eagles,BOSTON COL,S28,LS,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,60.9,,,
174006,431401,Jacobe Robinson,boston-college-eagles,BOSTON COL,16,QB,2024,ACC,34.0,0.0,3.0,6.0,25.0,0.0,65.5,74.1,,55.0,,60.0,6,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
175343,422357,Jaedn Skeete,boston-college-eagles,BOSTON COL,06,WR,2024,ACC,285.0,0.0004,0.0,182.0,103.0,0.0,61.3,,60.2,,,67.3,26,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
175343,422357,Jaedn Skeete,boston-college-eagles,BOSTON COL,06,WR,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,8.0,0.0,0.0,8.0,0.0,0.0,0.0,61.5,,,
143820,362212,Jalen Cheek,boston-college-eagles,BOSTON COL,D10,S,2024,ACC,,,,,,,,,,,,,2,0-0,27.0,0.0,14.0,1.0,12.0,92.2,66.2,63.7,92.0,0.0,2.0,1.0,0.0,1.0,,,,,,,,,,,
143820,362212,Jalen Cheek,boston-college-eagles,BOSTON COL,D10,S,2024,ACC,,,,,,,,,,,,,8,0-0,,,,,,,,,,,2.0,2.0,0.0,,100.0,36.0,3.0,11.0,46.0,1.0,0.0,69.3,,,
143843,362314,Jalon Williams,boston-college-eagles,BOSTON COL,D14,CB,2024,ACC,,,,,,,,,,,,,5,0-0,55.0,0.0001,24.0,5.0,26.0,68.4,64.3,72.9,65.1,0.0,2.0,1.0,0.0,0.0,,,,,,,,,,,
143843,362314,Jalon Williams,boston-college-eagles,BOSTON COL,D14,CB,2024,ACC,,,,,,,,,,,,,17,2-0,,,,,,,,,,,3.0,2.0,1.0,,187.0,35.0,63.0,43.0,41.0,0.0,0.0,60.5,,,
122895,348549,Jay Brunelle,boston-college-eagles,BOSTON COL,85,WR,2024,ACC,10.0,0.0,0.0,1.0,9.0,0.0,59.7,,59.9,,,61.1,0,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
122895,348549,Jay Brunelle,boston-college-eagles,BOSTON COL,85,WR,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,19.0,11.0,2.0,0.0,5.0,0.0,0.0,58.8,,,
157184,385461,Jayden McGowan,boston-college-eagles,BOSTON COL,02,WR,2024,ACC,39.0,0.0001,2.0,24.0,13.0,0.0,59.5,,55.2,68.1,,60.7,6,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
157184,385461,Jayden McGowan,boston-college-eagles,BOSTON COL,02,WR,2024,ACC,,,,,,,,,,,,,6,0-0,,,,,,,,,,,0.0,0.0,0.0,,60.0,48.0,0.0,12.0,0.0,0.0,0.0,60.1,55.7,66.3,
190191,447449,Jayzen Flint,boston-college-eagles,BOSTON COL,D94,ED,2024,ACC,,,,,,,,,,,,,2,0-0,14.0,0.0,5.0,9.0,0.0,63.0,62.0,58.9,60.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
190191,447449,Jayzen Flint,boston-college-eagles,BOSTON COL,D94,ED,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,17.0,4.0,0.0,12.0,0.0,1.0,0.0,60.5,,,
144761,373379,Jerand Bradley,boston-college-eagles,BOSTON COL,09,WR,2024,ACC,170.0,0.0002,0.0,101.0,69.0,0.0,60.7,,60.4,,,60.2,9,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
144761,373379,Jerand Bradley,boston-college-eagles,BOSTON COL,09,WR,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,,,
156225,386294,Jeremiah Franklin,boston-college-eagles,BOSTON COL,17,TE,2024,ACC,570.0,0.0008,0.0,197.0,334.0,39.0,70.5,,74.6,,52.3,57.6,136,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
156225,386294,Jeremiah Franklin,boston-college-eagles,BOSTON COL,17,TE,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,77.0,9.0,0.0,2.0,9.0,0.0,53.0,64.0,,,
123546,362267,Joe Marinaro,boston-college-eagles,BOSTON COL,D45,LB,2024,ACC,,,,,,,,,,,,,45,0-0,224.0,0.0003,82.0,39.0,103.0,65.2,71.5,63.5,57.4,0.0,14.0,6.0,4.0,12.0,,,,,,,,,,,
123546,362267,Joe Marinaro,boston-college-eagles,BOSTON COL,D45,LB,2024,ACC,,,,,,,,,,,,,16,1-0,,,,,,,,,,,5.0,2.0,1.0,,202.0,48.0,58.0,32.0,45.0,13.0,0.0,62.6,,,
190197,439292,John Montague,boston-college-eagles,BOSTON COL,08,WR,2024,ACC,89.0,0.0001,3.0,70.0,16.0,0.0,57.3,,53.5,73.2,,61.7,7,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
190197,439292,John Montague,boston-college-eagles,BOSTON COL,08,WR,2024,ACC,,,,,,,,,,,,,4,0-0,,,,,,,,,,,0.0,0.0,1.0,,88.0,46.0,3.0,19.0,17.0,0.0,0.0,53.8,61.1,,
158449,385969,Jordan McDonald,boston-college-eagles,BOSTON COL,24,HB,2024,ACC,80.0,0.0001,52.0,19.0,2.0,7.0,84.8,,63.5,83.8,23.4,60.0,35,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
158449,385969,Jordan McDonald,boston-college-eagles,BOSTON COL,24,HB,2024,ACC,,,,,,,,,,,,,0,0-0,1.0,0.0,0.0,1.0,0.0,60.0,,60.0,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
158449,385969,Jordan McDonald,boston-college-eagles,BOSTON COL,24,HB,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,45.0,23.0,3.0,18.0,0.0,0.0,0.0,63.5,,,
174004,428679,Josiah Griffin,boston-college-eagles,BOSTON COL,D09,ED,2024,ACC,,,,,,,,,,,,,4,0-0,20.0,0.0,11.0,9.0,0.0,66.8,65.9,61.7,,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,
174004,428679,Josiah Griffin,boston-college-eagles,BOSTON COL,D09,ED,2024,ACC,,,,,,,,,,,,,3,1-0,,,,,,,,,,,0.0,0.0,0.0,,78.0,53.0,0.0,22.0,1.0,1.0,0.0,56.9,59.9,,
162679,431406,Juan Zabal,boston-college-eagles,BOSTON COL,D54,LB,2024,ACC,,,,,,,,,,,,,1,0-0,7.0,0.0,3.0,0.0,4.0,58.0,53.7,,63.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
162679,431406,Juan Zabal,boston-college-eagles,BOSTON COL,D54,LB,2024,ACC,,,,,,,,,,,,,5,0-0,,,,,,,,,,,0.0,0.0,2.0,,53.0,0.0,27.0,23.0,0.0,2.0,0.0,41.5,,,
156223,394627,Jude Bowry,boston-college-eagles,BOSTON COL,71,T,2024,ACC,728.0,0.0011,0.0,0.0,393.0,335.0,70.5,,,,76.3,64.7,144,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
174005,406238,KP Price,boston-college-eagles,BOSTON COL,D20,S,2024,ACC,,,,,,,,,,,,,81,0-0,844.0,0.0012,337.0,13.0,494.0,72.1,63.2,63.2,77.5,0.0,59.0,18.0,9.0,20.0,,,,,,,,,,,
174005,406238,KP Price,boston-college-eagles,BOSTON COL,D20,S,2024,ACC,,,,,,,,,,,,,4,0-0,,,,,,,,,,,2.0,1.0,0.0,,119.0,3.0,44.0,6.0,10.0,52.0,0.0,69.2,,,
175331,425426,Kahlil Ali,boston-college-eagles,BOSTON COL,D39,S,2024,ACC,,,,,,,,,,,,,0,0-0,11.0,0.0,7.0,0.0,4.0,67.3,63.3,,65.3,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,
175331,425426,Kahlil Ali,boston-college-eagles,BOSTON COL,D39,S,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,1.0,0.0,0.0,,45.0,7.0,32.0,4.0,0.0,2.0,0.0,64.7,,,
123531,349062,Kam Arnold,boston-college-eagles,BOSTON COL,D05,LB,2024,ACC,,,,,,,,,,,,,74,0-0,391.0,0.0006,170.0,36.0,185.0,69.2,74.7,51.3,66.4,0.0,25.0,6.0,4.0,11.0,,,,,,,,,,,
123531,349062,Kam Arnold,boston-college-eagles,BOSTON COL,D05,LB,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,54.0,0.0,0.0,1.0,26.0,25.0,0.0,59.7,,,
99713,337541,Kamari Morales,boston-college-eagles,BOSTON COL,88,TE,2024,ACC,575.0,0.0008,0.0,215.0,333.0,27.0,61.4,,62.2,,40.8,58.9,108,2-1,,,,,,,,,,,,,,,,,,,,,,,,,
99713,337541,Kamari Morales,boston-college-eagles,BOSTON COL,88,TE,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,67.0,9.0,0.0,0.0,1.0,0.0,52.0,63.8,60.0,,
190189,446905,Kemori Dixon,boston-college-eagles,BOSTON COL,D42,LB,2024,ACC,,,,,,,,,,,,,2,0-0,,,,,,,,,,,0.0,0.0,0.0,,11.0,7.0,0.0,4.0,0.0,0.0,0.0,58.1,,,
123537,362222,Kevin Cline,boston-college-eagles,BOSTON COL,79,T,2024,ACC,172.0,0.0002,0.0,0.0,81.0,91.0,69.5,,,,73.2,67.8,34,1-0,,,,,,,,,,,,,,,,,,,,,,,,,
123537,362222,Kevin Cline,boston-college-eagles,BOSTON COL,79,T,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,59.0,0.0,0.0,0.0,0.0,0.0,54.0,65.9,,,
123958,349058,Khari Johnson,boston-college-eagles,BOSTON COL,D03,CB,2024,ACC,,,,,,,,,,,,,58,3-0,462.0,0.0007,163.0,9.0,290.0,61.4,83.5,48.1,58.1,0.0,29.0,6.0,2.0,11.0,,,,,,,,,,,
123958,349058,Khari Johnson,boston-college-eagles,BOSTON COL,D03,CB,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,9.0,0.0,6.0,0.0,0.0,0.0,0.0,62.1,,,
162676,386352,Kwan Williams,boston-college-eagles,BOSTON COL,D55,DI,2024,ACC,,,,,,,,,,,,,37,0-0,157.0,0.0002,90.0,67.0,0.0,66.0,69.1,56.7,,0.0,5.0,3.0,3.0,5.0,,,,,,,,,,,
162676,386352,Kwan Williams,boston-college-eagles,BOSTON COL,D55,DI,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,44.0,0.0,0.0,0.0,0.0,44.0,0.0,58.5,,,
145532,362216,Kye Robichaux,boston-college-eagles,BOSTON COL,05,HB,2024,ACC,409.0,0.0006,174.0,158.0,39.0,38.0,69.7,,55.3,72.2,45.7,54.4,92,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
145532,362216,Kye Robichaux,boston-college-eagles,BOSTON COL,05,HB,2024,ACC,,,,,,,,,,,,,1,0-0,,,,,,,,,,,0.0,0.0,0.0,,35.0,14.0,0.0,0.0,18.0,0.0,0.0,59.1,,,
143817,362209,Lewis Bond,boston-college-eagles,BOSTON COL,11,WR,2024,ACC,778.0,0.0011,2.0,395.0,381.0,0.0,72.1,,72.5,63.0,,65.0,76,2-0,,,,,,,,,,,,,,,,,,,,,,,,,
143817,362209,Lewis Bond,boston-college-eagles,BOSTON COL,11,WR,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,35.0,10.0,0.0,8.0,16.0,0.0,0.0,60.5,,,
162659,395334,Liam Connor,boston-college-eagles,BOSTON COL,S95,K,2024,ACC,2.0,0.0,0.0,1.0,1.0,0.0,59.4,,59.3,,,60.0,0,0-0,,,,,,,,,,,,,,,,,,,,,,,,,
162659,395334,Liam Connor,boston-college-eagles,BOSTON COL,S95,K,2024,ACC,,,,,,,,,,,,,35,0-0,,,,,,,,,,,0.0,0.0,0.0,,103.0,0.0,48.0,0.0,14.0,0.0,37.0,63.5,68.0,46.3,68.2
151098,377377,Logan Taylor,boston-college-eagles,BOSTON COL,65,G,2024,ACC,766.0,0.0011,0.0,0.0,383.0,383.0,64.8,,,,68.3,64.2,156,3-0,,,,,,,,,,,,,,,,,,,,,,,,,
151098,377377,Logan Taylor,boston-college-eagles,BOSTON COL,65,G,2024,ACC,,,,,,,,,,,,,0,0-0,,,,,,,,,,,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
182281,406266,Luca Lombardo,boston-college-eagles,BOSTON COL,S99,K,2024,ACC,,,,,,,,,,,,,22,1-0,,,,,,,,,,,0.0,0.0,0.0,,37.0,0.0,19.0,0.0,0.0,0.0,17.0,44.1,76.2,,72.0
