Player Id,Player College GSIS,Name,Unnamed: 7,Conf,Team,#,POS,S,ST,KRET,KCOV,PRET,PCOV,FGBLK,FGXP,ST GRD,KOFF GRD,PUNT GRD,FGXP.1,KEY,PEN,TKL,AST,MT
144567,388757,Corey Robinson II,georgia-tech-yellow-jackets,ACC,GA TECH,55,T,2024,9,0,0,0,0,0,0,,,,,0,0-0,0,0,0
143930,361821,David Shanahan,georgia-tech-yellow-jackets,ACC,GA TECH,S43,P,2024,117,0,0,0,50,0,67,63.4,,56.2,,50,0-0,0,0,0
143915,388514,Daylon Gordon,georgia-tech-yellow-jackets,ACC,GA TECH,21,HB,2024,99,29,2,24,44,0,0,90.4,59.9,,,11,0-0,8,0,0
163746,391289,E.J. Lightsey,georgia-tech-yellow-jackets,ACC,GA TECH,D02,LB,2024,97,3,44,4,25,14,0,70.0,,,,5,0-0,4,0,0
170078,406303,Eric Singleton Jr.,georgia-tech-yellow-jackets,ACC,GA TECH,02,WR,2024,43,34,0,0,1,0,0,52.0,64.0,,,5,0-0,0,0,1
170066,406234,Evan Dickens,georgia-tech-yellow-jackets,ACC,GA TECH,26,HB,2024,10,7,0,1,2,0,0,60.1,,,,0,0-0,0,0,0
124329,349674,Haynes King,georgia-tech-yellow-jackets,ACC,GA TECH,10,QB,2024,8,0,0,0,0,0,0,,,,,4,0-0,0,0,0
122473,348469,Henry Freer,georgia-tech-yellow-jackets,ACC,GA TECH,S46,LS,2024,117,0,0,0,50,0,67,48.7,,,,18,0-0,0,0,5
183213,434069,Isiah Canion,georgia-tech-yellow-jackets,ACC,GA TECH,13,WR,2024,16,16,0,0,0,0,0,60.3,,,,0,0-0,0,0,0
144157,377255,Jackson Hamilton,georgia-tech-yellow-jackets,ACC,GA TECH,D17,LB,2024,90,5,27,20,25,12,0,58.5,,,,2,0-0,0,0,1
109374,371979,Jackson Hawes,georgia-tech-yellow-jackets,ACC,GA TECH,85,TE,2024,62,23,1,0,0,0,29,30.0,59.9,,,2,0-0,0,0,0
170065,412332,Jacob Cruz,georgia-tech-yellow-jackets,ACC,GA TECH,D35,ED,2024,63,31,16,9,0,2,5,68.0,,,,3,0-0,0,0,0
143918,362505,Jamal Haynes,georgia-tech-yellow-jackets,ACC,GA TECH,11,HB,2024,7,0,0,0,0,0,0,,,,,0,0-0,0,0,0
122491,388750,Jason Moore,georgia-tech-yellow-jackets,ACC,GA TECH,D95,DI,2024,92,0,0,2,50,1,38,72.5,,,,2,0-0,1,1,0
176145,425499,Jayden Davis,georgia-tech-yellow-jackets,ACC,GA TECH,D24,S,2024,59,13,18,27,0,0,0,60.3,,,,3,0-0,0,0,1
143914,388515,Joe Fusile,georgia-tech-yellow-jackets,ACC,GA TECH,67,G,2024,125,0,0,0,49,0,67,64.1,,,,1,0-0,0,0,0
183211,431645,Jordan Boyd,georgia-tech-yellow-jackets,ACC,GA TECH,D90,ED,2024,88,32,53,1,0,2,0,59.5,,,,4,0-0,0,1,0
122503,348494,Jordan Williams,georgia-tech-yellow-jackets,ACC,GA TECH,54,T,2024,76,0,0,0,0,0,67,66.1,,,,2,0-0,0,0,0
145085,366894,Jordan van den Berg,georgia-tech-yellow-jackets,ACC,GA TECH,D99,DI,2024,100,0,0,5,0,49,38,59.7,,,,2,0-0,0,0,0
189422,429647,Joseph Moseley,georgia-tech-yellow-jackets,ACC,GA TECH,D37,CB,2024,1,0,0,0,1,0,0,60.0,,,,0,0-0,0,0,0
129407,367779,Josh Beetham,georgia-tech-yellow-jackets,ACC,GA TECH,17,TE,2024,46,16,0,0,0,0,29,62.9,,,,1,0-0,0,0,0
143928,362509,Joshua Robinson,georgia-tech-yellow-jackets,ACC,GA TECH,D27,ED,2024,35,4,0,5,0,26,0,59.5,,,,1,0-0,0,0,0
98999,362502,Kevin Harris,georgia-tech-yellow-jackets,ACC,GA TECH,D11,ED,2024,26,0,0,2,0,22,0,59.5,,,,1,0-0,0,0,0
156597,386775,Keylan Rutledge,georgia-tech-yellow-jackets,ACC,GA TECH,77,G,2024,9,0,0,0,0,0,0,,,,,1,0-0,0,0,0
156306,393644,Kyle Efford,georgia-tech-yellow-jackets,ACC,GA TECH,D44,LB,2024,59,0,1,9,17,26,0,62.3,,,,3,0-0,0,0,0
122470,350188,LaMiles Brooks,georgia-tech-yellow-jackets,ACC,GA TECH,D01,S,2024,103,0,28,24,25,21,0,72.4,,,,6,0-0,2,2,1
183223,443967,Lawson Pritchett,georgia-tech-yellow-jackets,ACC,GA TECH,D30,LB,2024,11,1,10,0,0,0,0,62.4,,,,0,0-0,0,0,0
143904,395958,Leo Blackburn,georgia-tech-yellow-jackets,ACC,GA TECH,01,WR,2024,16,16,0,0,0,0,0,59.4,,,,1,0-0,0,0,0
189418,431646,Luke Harpring,georgia-tech-yellow-jackets,ACC,GA TECH,15,TE,2024,18,6,2,10,0,0,0,63.7,,,,0,0-0,0,0,0
124255,361825,Makius Scott,georgia-tech-yellow-jackets,ACC,GA TECH,D08,DI,2024,54,0,0,5,0,8,38,63.3,,,,0,0-0,0,0,0
143929,368543,Malik Rutherford,georgia-tech-yellow-jackets,ACC,GA TECH,08,WR,2024,10,0,2,0,0,0,0,60.6,,,,1,0-0,0,0,0
189413,434070,Nehemiah Chandler,georgia-tech-yellow-jackets,ACC,GA TECH,D14,CB,2024,3,0,0,2,0,1,0,60.6,,,,0,0-0,0,0,0
134165,434071,Nico Dowdell,georgia-tech-yellow-jackets,ACC,GA TECH,D29,CB,2024,1,0,1,0,0,0,0,60.0,,,,0,0-0,0,0,0
144605,362446,Omar Daniels,georgia-tech-yellow-jackets,ACC,GA TECH,D21,S,2024,129,0,56,7,27,28,0,59.6,,,,9,0-0,4,0,3
156300,388511,Rodney Shelley,georgia-tech-yellow-jackets,ACC,GA TECH,D06,CB,2024,71,1,2,41,1,21,0,49.0,,74.9,,9,1-0,0,0,0
123988,350691,Romello Height,georgia-tech-yellow-jackets,ACC,GA TECH,D09,ED,2024,75,0,7,25,0,32,0,64.5,,,,3,0-0,0,1,0
98501,327911,Ryland Goede,georgia-tech-yellow-jackets,ACC,GA TECH,86,TE,2024,72,39,1,0,1,0,29,61.0,59.6,,,1,0-0,0,0,0
170071,434076,Shymeik Jones,georgia-tech-yellow-jackets,ACC,GA TECH,D96,DI,2024,2,0,0,0,0,2,0,59.4,,,,0,0-0,0,0,0
161375,391930,Syeed Gibbs,georgia-tech-yellow-jackets,ACC,GA TECH,D16,CB,2024,53,0,6,10,0,27,0,84.8,,,,2,0-0,0,0,1
98313,327799,Sylvain Yondjouen,georgia-tech-yellow-jackets,ACC,GA TECH,D32,ED,2024,108,29,0,8,0,26,33,65.8,,,,6,0-0,0,0,0
183212,428182,Tah'j Butler,georgia-tech-yellow-jackets,ACC,GA TECH,D15,LB,2024,16,0,0,0,0,16,0,60.7,,,,0,0-0,0,0,0
183209,428181,Tana Alo-Tupuola,georgia-tech-yellow-jackets,ACC,GA TECH,50,C,2024,67,0,0,0,0,0,67,66.1,,,,0,0-0,0,0,0
170077,412334,Taye Seymore,georgia-tech-yellow-jackets,ACC,GA TECH,D07,S,2024,75,16,7,17,2,31,0,71.4,,,,3,0-0,0,1,0
97560,340207,Thomas Gore,georgia-tech-yellow-jackets,ACC,GA TECH,D59,DI,2024,34,23,0,6,0,0,0,60.4,,,,3,0-0,0,0,0
183219,434078,Trelain Maddox,georgia-tech-yellow-jackets,ACC,GA TECH,28,HB,2024,3,0,0,3,0,0,0,60.6,,,,0,0-0,0,0,0
143931,361820,Trenilyas Tatum,georgia-tech-yellow-jackets,ACC,GA TECH,D00,LB,2024,84,7,11,12,0,41,0,62.2,,,,2,0-0,0,0,0
144150,359807,Trey Cooley,georgia-tech-yellow-jackets,ACC,GA TECH,03,HB,2024,1,1,0,0,0,0,0,60.0,,,,1,0-0,0,0,0
189428,445023,Troy Stevenson IV,georgia-tech-yellow-jackets,ACC,GA TECH,D18,S,2024,11,0,0,9,2,0,0,66.2,,,,3,0-0,0,0,0
98842,325747,Warren Burrell,georgia-tech-yellow-jackets,ACC,GA TECH,D04,CB,2024,101,0,6,23,20,40,0,71.9,,,,8,0-0,4,0,1
143913,380443,Weston Franklin,georgia-tech-yellow-jackets,ACC,GA TECH,72,C,2024,9,0,0,0,0,0,0,,,,,1,0-0,0,0,0
175365,443965,Will Kiker,georgia-tech-yellow-jackets,ACC,GA TECH,D39,CB,2024,77,16,22,18,21,0,0,66.3,,,,7,0-0,2,1,2
156309,398454,Zach Pyron,georgia-tech-yellow-jackets,ACC,GA TECH,05,QB,2024,2,0,0,0,1,0,0,60.0,,,,0,0-0,0,0,0
174034,408041,Zachary Tobe,georgia-tech-yellow-jackets,ACC,GA TECH,D23,CB,2024,108,33,34,16,18,7,0,71.2,,60.3,,4,0-0,1,1,0
143903,361823,Zeek Biggers,georgia-tech-yellow-jackets,ACC,GA TECH,D88,DI,2024,64,0,0,8,0,48,0,90.9,,,,3,0-0,0,0,0
170079,419489,Zion Taylor,georgia-tech-yellow-jackets,ACC,GA TECH,18,WR,2024,9,8,0,1,0,0,0,60.3,57.9,,,0,0-0,0,0,0
174716,445005,Aaron Williams,louisville-cardinals,ACC,LOUISVILLE,D13,CB,2024,28,16,9,3,0,0,0,47.5,,,,4,0-0,0,0,0
174704,406358,Adonijah Green,louisville-cardinals,ACC,LOUISVILLE,D98,ED,2024,15,0,0,3,0,12,0,59.9,,,,0,0-0,0,0,0
144160,359831,Ahmari Huggins-Bruce,louisville-cardinals,ACC,LOUISVILLE,24,WR,2024,23,0,0,19,1,0,0,60.7,,63.4,,4,0-0,0,0,0
168551,392011,Antonio Meeks,louisville-cardinals,ACC,LOUISVILLE,86,WR,2024,22,19,0,3,0,0,0,47.6,,60.5,,3,1-0,0,0,0
156327,387026,Antonio Watts,louisville-cardinals,ACC,LOUISVILLE,D35,S,2024,146,2,48,18,38,34,0,66.7,,60.3,,6,1-0,1,1,0
144154,359693,Ashton Gillotte,louisville-cardinals,ACC,LOUISVILLE,D09,ED,2024,82,0,0,14,18,43,0,61.3,,,,1,0-0,0,0,0
122700,349420,Austin Collins,louisville-cardinals,ACC,LOUISVILLE,51,G,2024,58,0,0,0,0,0,58,66.1,,,,0,0-0,0,0,0
144172,368475,Benjamin Perry,louisville-cardinals,ACC,LOUISVILLE,D10,S,2024,140,20,57,21,18,21,0,76.0,,,,11,0-0,3,0,0
86298,359586,Blake Ruffin,louisville-cardinals,ACC,LOUISVILLE,D29,S,2024,11,5,0,5,0,0,0,62.2,,,,0,0-0,0,0,0
144159,359822,Brady Hodges,louisville-cardinals,ACC,LOUISVILLE,S93,P,2024,107,0,0,0,25,0,80,63.0,,59.4,,25,0-0,0,0,0
190591,441756,Brady McEnaney,louisville-cardinals,ACC,LOUISVILLE,D46,LB,2024,1,0,1,0,0,0,0,60.0,,,,0,0-0,0,0,0
122727,348441,Brock Travelstead,louisville-cardinals,ACC,LOUISVILLE,S38,K,2024,144,0,60,0,0,0,83,63.6,73.6,,82.4,54,0-0,1,0,0
174713,429875,Carter Schwartz,louisville-cardinals,ACC,LOUISVILLE,S39,P,2024,22,0,0,0,17,0,5,61.7,,48.7,,17,0-0,0,0,0
174705,411210,Cataurus Hicks,louisville-cardinals,ACC,LOUISVILLE,81,WR,2024,3,1,0,2,0,0,0,60.0,60.0,60.2,,0,0-0,0,0,0
121426,347789,Caullin Lacy,louisville-cardinals,ACC,LOUISVILLE,05,WR,2024,30,20,0,10,0,0,0,74.4,79.5,74.3,,8,0-0,0,0,0
156321,394954,Chris Bell,louisville-cardinals,ACC,LOUISVILLE,00,WR,2024,54,28,26,0,0,0,0,50.4,54.6,,,7,0-0,1,1,1
183318,429854,Cooper Ranvier,louisville-cardinals,ACC,LOUISVILLE,S36,K,2024,1,0,0,0,0,0,1,60.0,,,60.0,0,0-0,0,0,0
123763,348680,Corey Thornton,louisville-cardinals,ACC,LOUISVILLE,D14,CB,2024,99,8,0,34,7,46,0,64.0,,,,3,1-0,2,0,1
156316,395948,D'Angelo Hutchinson,louisville-cardinals,ACC,LOUISVILLE,D21,S,2024,150,0,67,41,6,30,0,64.9,,,,14,4-0,3,0,1
173707,407271,Daeh McCullough,louisville-cardinals,ACC,LOUISVILLE,D28,CB,2024,11,0,11,0,0,0,0,69.4,,,,2,0-0,1,0,0
162727,411235,Dakadrien Saunders,louisville-cardinals,ACC,LOUISVILLE,D48,S,2024,30,0,27,1,2,0,0,70.3,,,,3,0-0,1,0,0
98123,347903,Dan Foster Jr.,louisville-cardinals,ACC,LOUISVILLE,D15,LB,2024,156,0,77,46,23,8,0,74.0,,,,13,0-0,6,1,1
183315,429778,Destin Cheirs,louisville-cardinals,ACC,LOUISVILLE,D36,S,2024,11,0,10,1,0,0,0,44.8,,,,1,0-0,0,1,0
122278,349164,Devin Neal,louisville-cardinals,ACC,LOUISVILLE,D27,S,2024,49,2,23,20,0,4,0,90.7,,,,4,0-0,1,0,0
122726,348445,Dezmond Tell,louisville-cardinals,ACC,LOUISVILLE,D99,DI,2024,45,0,0,11,0,30,0,59.3,,,,0,0-0,0,0,0
171372,408049,Drew Covington,louisville-cardinals,ACC,LOUISVILLE,D53,LB,2024,77,16,53,7,0,0,0,64.1,,,,8,0-0,1,0,1
122716,350093,Duane Martin,louisville-cardinals,ACC,LOUISVILLE,45,FB,2024,72,42,5,0,25,0,0,57.9,59.9,,,1,0-0,0,0,0
190596,429906,Duke Watson,louisville-cardinals,ACC,LOUISVILLE,26,HB,2024,31,18,0,13,0,0,0,69.3,58.7,,,1,0-0,0,0,0
183312,429771,Isaac Brown,louisville-cardinals,ACC,LOUISVILLE,25,HB,2024,40,34,0,6,0,0,0,59.8,52.8,63.8,,6,0-0,0,0,0
124055,349646,Izayah Cummings,louisville-cardinals,ACC,LOUISVILLE,84,TE,2024,19,18,0,0,0,0,1,59.0,,,,2,0-0,0,0,0
146587,361664,Ja'Corey Brooks,louisville-cardinals,ACC,LOUISVILLE,01,WR,2024,33,17,1,15,0,0,0,60.5,57.9,90.7,,5,0-0,0,0,0
174710,429838,Jaden Minkins,louisville-cardinals,ACC,LOUISVILLE,D42,CB,2024,72,32,22,13,5,0,0,49.1,,,,4,2-0,0,1,0
123583,348764,Jadon Thompson,louisville-cardinals,ACC,LOUISVILLE,02,WR,2024,3,2,0,1,0,0,0,60.0,,60.0,,0,0-0,0,0,0
174707,411217,Jaedon King,louisville-cardinals,ACC,LOUISVILLE,47,WR,2024,9,9,0,0,0,0,0,57.9,,,,1,0-0,0,0,0
176467,429818,Jahlil McClain,louisville-cardinals,ACC,LOUISVILLE,82,WR,2024,9,2,0,4,2,0,0,62.2,61.8,,,1,0-0,0,0,0
183320,429883,Jaiden Spearman,louisville-cardinals,ACC,LOUISVILLE,D40,S,2024,1,0,0,1,0,0,0,60.0,,,,0,0-0,0,0,0
183319,429879,Jake Scianna,louisville-cardinals,ACC,LOUISVILLE,D51,LB,2024,1,0,0,1,0,0,0,60.0,,,,0,0-0,0,0,0
156343,385994,Jaleel Skinner,louisville-cardinals,ACC,LOUISVILLE,88,TE,2024,101,53,2,40,3,0,1,57.5,,,,6,1-1,0,0,0
174706,411215,Jamari Johnson,louisville-cardinals,ACC,LOUISVILLE,11,TE,2024,47,5,0,0,0,0,42,64.0,,,,0,0-0,0,0,0
122703,350089,Jared Dawson,louisville-cardinals,ACC,LOUISVILLE,D93,DI,2024,20,0,0,5,0,14,0,59.6,,,,0,0-0,0,0,0
190587,429799,Jathan Hatch,louisville-cardinals,ACC,LOUISVILLE,D31,CB,2024,35,0,24,8,3,0,0,56.8,,,,4,0-0,0,1,0
182718,429848,Jaxon Panariello,louisville-cardinals,ACC,LOUISVILLE,D54,LB,2024,7,0,6,1,0,0,0,66.9,,,,1,0-0,0,1,0
124274,349035,Jimmy Calloway,louisville-cardinals,ACC,LOUISVILLE,07,WR,2024,6,0,0,1,5,0,0,50.4,,,,1,0-0,0,0,1
183321,429886,JoJo Stone,louisville-cardinals,ACC,LOUISVILLE,80,WR,2024,11,5,3,3,0,0,0,62.7,,,,2,0-0,0,0,0
126666,411207,Joe Crocker,louisville-cardinals,ACC,LOUISVILLE,78,T,2024,35,0,0,0,0,0,34,55.8,,,,1,1-0,0,0,0
108583,373782,Jonathan Mendoza,louisville-cardinals,ACC,LOUISVILLE,76,T,2024,44,0,0,0,0,0,43,64.2,,,,0,0-0,0,0,0
145236,373112,Jordan Guerad,louisville-cardinals,ACC,LOUISVILLE,D94,DI,2024,29,0,0,7,0,18,0,59.6,,,,0,0-0,0,0,0
145314,362800,Jurriente Davis,louisville-cardinals,ACC,LOUISVILLE,D32,LB,2024,95,12,49,16,6,7,0,70.0,,,,7,1-0,1,0,0
174695,411204,Keyjuan Brown,louisville-cardinals,ACC,LOUISVILLE,22,HB,2024,17,13,3,1,0,0,0,61.6,,60.0,,4,0-0,1,0,0
182676,411212,Kris Hughes,louisville-cardinals,ACC,LOUISVILLE,49,WR,2024,175,62,68,30,13,0,0,71.4,61.8,,,17,0-0,2,0,2
183313,429772,M.J. Campbell,louisville-cardinals,ACC,LOUISVILLE,D57,LB,2024,1,0,0,1,0,0,0,60.0,,,,0,0-0,0,0,0
97703,325245,M.J. Griffin,louisville-cardinals,ACC,LOUISVILLE,D26,S,2024,56,0,1,5,8,39,0,60.7,,,,0,0-0,0,0,0
174712,411236,Madden Sanker,louisville-cardinals,ACC,LOUISVILLE,73,G,2024,26,0,0,0,0,0,25,63.9,,,,0,0-0,0,0,0
156322,399021,Makhete Gueye,louisville-cardinals,ACC,LOUISVILLE,79,T,2024,5,0,0,0,0,0,5,60.9,,,,0,0-0,0,0,0
131911,351410,Mark Redman,louisville-cardinals,ACC,LOUISVILLE,83,TE,2024,107,22,0,0,0,0,84,59.8,,,,3,1-0,0,0,0
122721,378749,Mason Reiger,louisville-cardinals,ACC,LOUISVILLE,D95,ED,2024,1,0,0,0,0,1,0,60.0,,,,0,0-0,0,0,0
183316,429781,Maurice Davis,louisville-cardinals,ACC,LOUISVILLE,D97,ED,2024,22,0,0,1,0,0,21,63.3,,,,0,0-0,0,0,0
156329,393361,Maurice Turner,louisville-cardinals,ACC,LOUISVILLE,04,HB,2024,31,9,0,17,5,0,0,65.7,,,,1,0-0,0,0,0
174697,429775,Micah Carter,louisville-cardinals,ACC,LOUISVILLE,D92,ED,2024,2,0,0,2,0,0,0,60.4,,,,0,0-0,0,0,0
144155,359817,Michael Gonzalez,louisville-cardinals,ACC,LOUISVILLE,68,G,2024,84,0,0,0,0,0,83,66.8,,,,0,0-0,0,0,0
122977,348610,Monroe Mills,louisville-cardinals,ACC,LOUISVILLE,71,T,2024,31,0,0,0,0,0,31,64.3,,,,0,0-0,0,0,0
100558,351689,Myles Jernigan,louisville-cardinals,ACC,LOUISVILLE,D33,ED,2024,15,0,0,9,0,5,0,62.7,,,,0,0-0,0,0,0
156319,394670,Nate Kurisky,louisville-cardinals,ACC,LOUISVILLE,85,TE,2024,187,62,0,0,39,0,84,68.1,63.5,,,7,0-0,1,0,0
156311,406370,Nick Keller,louisville-cardinals,ACC,LOUISVILLE,S98,K,2024,33,0,32,0,0,0,1,62.3,78.4,,60.0,21,0-0,0,0,0
97539,325375,Quincy Riley,louisville-cardinals,ACC,LOUISVILLE,D03,CB,2024,59,3,0,21,3,28,0,29.9,,67.3,,8,3-0,0,0,0
190594,429844,Rae'mon Mosby,louisville-cardinals,ACC,LOUISVILLE,D30,CB,2024,17,0,3,9,0,4,0,61.8,,,,1,0-0,0,0,0
98138,327763,Ramon Puryear,louisville-cardinals,ACC,LOUISVILLE,D41,ED,2024,88,0,0,6,41,35,0,60.9,,,,0,0-0,0,0,0
122451,352088,Rasheed Miller,louisville-cardinals,ACC,LOUISVILLE,60,T,2024,50,0,0,0,0,0,50,64.4,,,,0,0-0,0,0,0
98232,327755,Renato Brown,louisville-cardinals,ACC,LOUISVILLE,56,G,2024,55,0,0,0,0,0,54,65.1,,,,0,0-0,0,0,0
129880,351357,Rene Konga,louisville-cardinals,ACC,LOUISVILLE,D90,DI,2024,30,0,0,8,0,21,0,58.8,,,,1,1-0,0,0,0
97960,325367,Richard Kinley,louisville-cardinals,ACC,LOUISVILLE,D91,ED,2024,28,0,18,7,0,3,0,70.0,,,,2,0-0,0,1,0
174700,429780,Saadiq Clements,louisville-cardinals,ACC,LOUISVILLE,D52,DI,2024,2,0,0,2,0,0,0,60.3,,,,0,0-0,0,0,0
147078,384511,Shai Kochav,louisville-cardinals,ACC,LOUISVILLE,S48,LS,2024,129,0,0,0,42,0,85,50.5,,,,14,0-0,0,0,3
174698,406329,Stanquan Clark,louisville-cardinals,ACC,LOUISVILLE,D06,LB,2024,143,44,29,17,2,47,0,58.9,59.9,,,7,1-1,0,0,0
176469,429774,T.J. Capers Jr,louisville-cardinals,ACC,LOUISVILLE,D18,LB,2024,142,11,85,40,2,2,0,70.7,,60.3,,7,0-0,0,4,0
144173,384791,TJ Quinn,louisville-cardinals,ACC,LOUISVILLE,D34,LB,2024,99,0,0,18,27,47,0,81.5,,,,3,0-0,0,0,0
129421,359511,Tahveon Nicholson,louisville-cardinals,ACC,LOUISVILLE,D23,CB,2024,107,3,34,30,23,13,0,66.5,,,,4,0-0,2,0,1
124290,350020,Tamarion McDonald,louisville-cardinals,ACC,LOUISVILLE,D12,S,2024,133,2,55,21,12,37,0,66.3,,,,7,0-0,1,0,1
162754,407515,Tayon Holloway,louisville-cardinals,ACC,LOUISVILLE,D20,CB,2024,105,7,19,40,12,20,0,87.5,,,,6,1-1,1,0,0
148878,372464,Thor Griffith,louisville-cardinals,ACC,LOUISVILLE,D50,DI,2024,29,0,0,7,0,18,0,59.2,,,,0,0-0,0,0,0
123287,348941,Tramel Logan,louisville-cardinals,ACC,LOUISVILLE,D19,ED,2024,22,0,0,5,0,15,0,60.6,,,,0,0-0,0,0,0
174701,411208,Travis Egan,louisville-cardinals,ACC,LOUISVILLE,17,QB,2024,206,58,75,41,29,0,0,79.6,,,,22,0-0,6,3,2
183314,429776,Trent Carter,louisville-cardinals,ACC,LOUISVILLE,D43,LB,2024,10,0,9,1,0,0,0,62.5,,,,0,0-0,0,0,0
123682,386807,Trevonte Sylvester,louisville-cardinals,ACC,LOUISVILLE,70,T,2024,65,0,0,0,0,0,64,66.2,,,,0,0-0,0,0,0
174714,421224,William Spencer,louisville-cardinals,ACC,LOUISVILLE,D55,DI,2024,5,0,0,2,0,3,0,60.0,,,,0,0-0,0,0,0
190595,429850,Xavier Porter,louisville-cardinals,ACC,LOUISVILLE,D58,DI,2024,1,0,0,1,0,0,0,60.0,,,,0,0-0,0,0,0
183236,431859,Abram Murray,miami-fl-hurricanes,ACC,MIAMI FL,S40,K,2024,9,0,4,0,0,0,5,60.0,67.8,,66.4,2,0-0,0,0,0
183231,431849,Adarius Hayes,miami-fl-hurricanes,ACC,MIAMI FL,D34,LB,2024,146,31,95,19,0,0,0,69.3,,,,11,0-0,3,0,0
162737,385873,Ahmad Moten,miami-fl-hurricanes,ACC,MIAMI FL,D99,DI,2024,30,0,0,9,0,21,0,59.2,,,,0,0-0,0,0,0
123427,348270,Akheem Mesidor,miami-fl-hurricanes,ACC,MIAMI FL,D03,ED,2024,60,0,0,29,0,30,0,63.1,,,,0,0-0,0,0,0
143934,361650,Andres Borregales,miami-fl-hurricanes,ACC,MIAMI FL,S30,K,2024,181,0,99,0,0,0,81,64.4,90.5,,91.0,69,0-0,0,0,0
162732,385925,Anez Cooper,miami-fl-hurricanes,ACC,MIAMI FL,73,G,2024,74,0,0,0,0,0,67,66.1,,,,1,0-0,0,0,0
139888,361723,Anthony Campbell,miami-fl-hurricanes,ACC,MIAMI FL,D93,DI,2024,17,0,0,3,4,9,0,59.8,,,,0,0-0,0,0,0
189431,431838,Armondo Blount,miami-fl-hurricanes,ACC,MIAMI FL,D18,ED,2024,6,0,0,3,0,2,0,61.3,,,,0,0-0,0,0,0
170097,406521,Bobby Washington Jr.,miami-fl-hurricanes,ACC,MIAMI FL,D17,LB,2024,112,31,74,2,3,2,0,62.3,,,,10,0-0,2,1,1
189445,431864,Booker Pickett,miami-fl-hurricanes,ACC,MIAMI FL,D33,ED,2024,18,0,13,4,0,0,0,55.0,,,,1,0-0,0,0,0
99816,341022,C.J. Clark,miami-fl-hurricanes,ACC,MIAMI FL,D05,DI,2024,39,0,0,11,0,28,0,60.1,,,,0,0-0,0,0,0
41982,279581,Cam McCormick,miami-fl-hurricanes,ACC,MIAMI FL,84,TE,2024,179,66,0,0,26,0,86,59.2,,,,6,1-0,1,0,0
183239,428450,Cam Pruitt,miami-fl-hurricanes,ACC,MIAMI FL,D22,LB,2024,219,63,101,26,24,3,0,39.8,,,,18,4-1,1,1,3
133244,353734,Cam Ward,miami-fl-hurricanes,ACC,MIAMI FL,01,QB,2024,6,0,0,0,0,0,0,,,,,4,0-0,0,0,0
189447,0,Casey Rizzi,miami-fl-hurricanes,ACC,MIAMI FL,D39,LB,2024,1,0,1,0,0,0,0,60.0,,,,0,0-0,0,0,0
189448,431867,Chance Robinson,miami-fl-hurricanes,ACC,MIAMI FL,18,WR,2024,13,8,0,5,0,0,0,62.1,,,,0,0-0,0,0,0
143952,368271,Chase Smith,miami-fl-hurricanes,ACC,MIAMI FL,D41,LB,2024,196,63,78,22,26,6,0,50.0,,,,16,2-0,0,1,3
175378,414633,Chris Johnson Jr.,miami-fl-hurricanes,ACC,MIAMI FL,24,HB,2024,57,56,0,0,0,0,0,60.5,59.0,,,10,0-0,0,0,0
183235,431856,Cole McConathy II,miami-fl-hurricanes,ACC,MIAMI FL,D44,ED,2024,23,20,0,2,0,1,0,58.8,59.9,,,1,0-0,0,0,0
175373,406450,Damari Brown,miami-fl-hurricanes,ACC,MIAMI FL,D06,CB,2024,12,0,7,3,0,2,0,61.6,,,,0,0-0,0,0,0
162437,387194,Damien Martinez,miami-fl-hurricanes,ACC,MIAMI FL,06,HB,2024,5,1,0,0,0,0,0,60.0,,,,1,0-0,0,0,0
123429,348279,Daryl Porter Jr.,miami-fl-hurricanes,ACC,MIAMI FL,D02,CB,2024,69,0,2,30,0,36,0,67.2,,,,0,0-0,0,0,0
183229,431844,Dylan Day,miami-fl-hurricanes,ACC,MIAMI FL,D23,S,2024,209,60,101,22,24,1,0,75.9,,,,15,1-0,6,0,1
170087,406492,Dylan Joyce,miami-fl-hurricanes,ACC,MIAMI FL,S94,P,2024,113,0,0,0,26,0,86,63.1,,72.5,,26,0-0,0,0,0
168425,386362,Dyoni Hill,miami-fl-hurricanes,ACC,MIAMI FL,D19,CB,2024,51,0,16,14,0,21,0,64.0,,,,0,0-0,0,0,0
189449,434159,Elias Rudolph,miami-fl-hurricanes,ACC,MIAMI FL,D91,ED,2024,7,0,5,1,0,1,0,61.6,,,,0,0-0,0,0,0
183234,428435,Elija Lofton,miami-fl-hurricanes,ACC,MIAMI FL,09,TE,2024,128,66,16,17,23,0,5,63.1,59.9,,,3,0-0,0,0,0
98162,347894,Elijah Alston,miami-fl-hurricanes,ACC,MIAMI FL,D11,ED,2024,33,0,0,10,0,22,0,90.6,,,,1,0-0,0,0,0
143933,361648,Elijah Arroyo,miami-fl-hurricanes,ACC,MIAMI FL,08,TE,2024,21,3,0,0,0,0,13,59.7,,,,2,0-0,0,0,0
170088,406504,Francis Mauigoa,miami-fl-hurricanes,ACC,MIAMI FL,61,T,2024,85,0,0,0,0,0,78,66.9,,,,0,0-0,0,0,0
146521,360150,Francisco Mauigoa,miami-fl-hurricanes,ACC,MIAMI FL,D01,LB,2024,115,3,6,28,26,51,0,65.9,,,,1,0-0,1,0,0
175388,431869,Frankie Tinilau,miami-fl-hurricanes,ACC,MIAMI FL,75,G,2024,8,0,0,0,0,0,8,62.4,,,,0,0-0,0,0,0
